Time (s),rᵧ (m),vᵧ (m/s),aᵧ (m/s²)
5.360000133514404,-0.7579999566078186,0,0
5.369999885559082,-0.7579999566078186,0,0
5.380000114440918,-0.7579999566078186,0,0
5.389999866485596,-0.7579999566078186,0,0
5.400000095367432,-0.7579999566078186,0,0
5.409999847412109,-0.7579999566078186,0,0
5.420000076293945,-0.7579999566078186,0,0
5.429999828338623,-0.7579999566078186,0,0
5.440000057220459,-0.7579999566078186,0,0
5.449999809265137,-0.7579999566078186,0,0
5.460000038146973,-0.7579999566078186,0,0
5.46999979019165,-0.7579999566078186,0,0
5.480000019073486,-0.7579999566078186,0,0
5.489999771118164,-0.7579999566078186,0,0
5.5,-0.7579999566078186,0,0
5.510000228881836,-0.7579999566078186,0,0
5.519999980926514,-0.7579999566078186,0,0
5.53000020980835,-0.7579999566078186,0,0
5.539999961853027,-0.7579999566078186,0,0
5.550000190734863,-0.7579999566078186,0,0
5.559999942779541,-0.7579999566078186,0,0
5.570000171661377,-0.7579999566078186,0,0
5.579999923706055,-0.7579999566078186,0,0
5.590000152587891,-0.7579999566078186,0,0
5.599999904632568,-0.7579999566078186,0,0
5.610000133514404,-0.7579999566078186,0,0
5.619999885559082,-0.7579999566078186,0,0
5.630000114440918,-0.7579999566078186,0,0
5.639999866485596,-0.7579999566078186,0,0
5.650000095367432,-0.7579999566078186,0,0
5.659999847412109,-0.7579999566078186,0,0
5.670000076293945,-0.7579999566078186,0,0
5.679999828338623,-0.7579999566078186,0,0
5.690000057220459,-0.7579999566078186,0,0
5.699999809265137,-0.7579999566078186,0,0
5.710000038146973,-0.7579999566078186,0,0
5.71999979019165,-0.7579999566078186,0,0
5.730000019073486,-0.7579999566078186,0,0
5.739999771118164,-0.7579999566078186,0,0
5.75,-0.7579999566078186,0,0
5.760000228881836,-0.7579999566078186,0,0
5.769999980926514,-0.7579999566078186,0,0
5.78000020980835,-0.7579999566078186,0,0
5.789999961853027,-0.7579999566078186,0,0
5.800000190734863,-0.7579999566078186,0,0
5.809999942779541,-0.7579999566078186,0,0
5.820000171661377,-0.7579999566078186,0,0
5.829999923706055,-0.7579999566078186,0,0
5.840000152587891,-0.7579999566078186,0,0
5.849999904632568,-0.7579999566078186,0,0
5.860000133514404,-0.7579999566078186,0,0
5.869999885559082,-0.7579999566078186,0,0
5.880000114440918,-0.7579999566078186,0,0
